FarmID,category,Crop,State,District,Sub-District,SDate,HDate,CropCoveredArea,CHeight,CNext,CLast,CTransp,IrriType,IrriSource,IrriCount,WaterCov,ExpYield,Season,geometry
1321734,Healthy,Groundnut,Telangana,Narayanpet,Narayanpet,2023-10-25 0:00:00,2024-01-12 0:00:00,50,20,Rice,Maize,Drilling,Drip,Groundwater,3,39,15,Rabi,"POLYGON ((77.58854682070869 16.763890387006168, 77.58857921197921 16.7640260254515, 77.5886035054321 16.764100930264593, 77.58870067924369 16.76406449008525, 77.58890110023007 16.764032098814724, 77.5890326897666 16.763999707544194, 77.5891602303943 16.763971365182485, 77.58911366794293 16.763795237648992, 77.58904078758424 16.763584694390563, 77.58882012205378 16.763631256841947, 77.58878975523764 16.76350371621424, 77.5887533150583 16.76332556422634, 77.58870877706133 16.763167656782517, 77.58859743206888 16.763202072507454, 77.58850633162052 16.763171705691335, 77.5884010599913 16.763155510056077, 77.58846381807795 16.763461202671678, 77.5884759648044 16.763673770384518, 77.58854682070869 16.763890387006168))"
1321739,Healthy,Groundnut,Telangana,Narayanpet,Narayanpet,2023-11-08 0:00:00,2024-01-31 0:00:00,56,34,Maize,Rice,Seed Drilling,Surface,Rainfed,3,34,15,Rabi,"POLYGON ((77.58934948593378 16.7649479778784, 77.58945241570473 16.765081845505403, 77.5896253384991 16.764960941286454, 77.58977103702934 16.764882724180747, 77.5899136682221 16.764804507075045, 77.59008390545216 16.7647247563006, 77.59017439190778 16.764671077894725, 77.59008850645837 16.764533047708184, 77.58995814461554 16.764339805447033, 77.58980324407287 16.764421089890217, 77.58959466512431 16.764560653745495, 77.58939375451946 16.764675678900943, 77.58923732030806 16.764746227662954, 77.58934948593378 16.7649479778784))"
1321863,Healthy,Cotton,Telangana,Narayanpet,Narayanpet,2023-10-15 0:00:00,2024-03-28 0:00:00,61,113,Maize,Sorghum,Drilling,Drip,Canal,4,46,14,Rabi,"POLYGON ((77.58913933864585 16.7650660981164, 77.5889559420695 16.765169467095788, 77.58904152713846 16.76531840734566, 77.58915045358985 16.765508472888406, 77.58926604900766 16.76543956023548, 77.58934143930674 16.765377509642683, 77.58952613869774 16.765303957918434, 77.58944277661757 16.76513723375813, 77.58931828924457 16.764988293508257, 77.58913933864585 16.7650660981164))"
1321911,Healthy,Cotton,Telangana,Narayanpet,Narayanpet,2023-10-21 0:00:00,2024-02-27 0:00:00,77,116,Maize,Sorghum,Drilling,Drip,Groundwater,6,56,13,Rabi,"POLYGON ((77.59924918413162 16.761802864098097, 77.59923946112394 16.761538334448023, 77.5991764732127 16.76118334762931, 77.59901884943247 16.761248763948178, 77.5989169254899 16.761299165940475, 77.59881399571896 16.761381671083758, 77.59872820294498 16.761415347153825, 77.59860630488973 16.761453358375356, 77.59850051254034 16.761469954757768, 77.59841100585496 16.761509719841765, 77.59858402244951 16.761634239360575, 77.59856698293642 16.76173778717095, 77.59856436147287 16.761791527173806, 77.59924918413162 16.761802864098097))"
1321960,Healthy,Groundnut,Telangana,Narayanpet,Narayanpet,2023-10-01 0:00:00,2024-02-17 0:00:00,50,39,Maize,Rice,Drilling,Drip,Groundwater,1,39,13,Rabi,"POLYGON ((77.60252986103296 16.761944759705425, 77.60255299508572 16.762212499092506, 77.6032017543912 16.762205436427653, 77.60319812719584 16.762026202982124, 77.60342504829168 16.76198841987099, 77.60369561612606 16.761957600931627, 77.60371036827564 16.76169146634127, 77.60252986103296 16.761944759705425))"
1321964,Healthy,Groundnut,Telangana,Narayanpet,Narayanpet,2023-10-27 0:00:00,2024-01-18 0:00:00,66,40,Rice,Maize,Seed Drilling,Surface,Rainfed,2,38,10,Rabi,"POLYGON ((77.59076105603893 16.746976058511656, 77.59072981249233 16.747265061317698, 77.59072200160568 16.74760874033029, 77.59084697579208 16.7476185039386, 77.59095242276184 16.747624362103586, 77.59103443707167 16.7476341257119, 77.59105591700995 16.747485718865555, 77.59105201156665 16.747317784802586, 77.59109887688655 16.747143992574628, 77.59117539972067 16.747009184936235, 77.59108822792768 16.74688204677306, 77.59094171226025 16.7467812351389, 77.59078614413738 16.746695192045873, 77.59076105603893 16.746976058511656))"
1321968,Healthy,Cotton,Telangana,Narayanpet,Narayanpet,2023-10-20 0:00:00,2024-02-24 0:00:00,77,100,Maize,Sorghum,Broadcasting,Drip,Groundwater,6,45,12,Rabi,"POLYGON ((77.5776919220886 16.72524471351927, 77.57761749902228 16.725362798117857, 77.5775688759523 16.725511644250535, 77.57766314516965 16.725521567326044, 77.57781699299812 16.725526125988853, 77.57798167589357 16.72552752117135, 77.57810174510726 16.725525536556248, 77.578261506623 16.725531490401558, 77.57835974507056 16.72553446732421, 77.5784748527465 16.725537444246864, 77.57853538350712 16.72554339809217, 77.57856130599976 16.725524841620608, 77.57852241396904 16.725442320942452, 77.57843423634768 16.725388698537117, 77.5783447176218 16.72532448006777, 77.57824078202248 16.725263793594358, 77.57816031575203 16.72518544700753, 77.57809326052666 16.725109669130628, 77.57803526050132 16.725078005850676, 77.57793602974621 16.725083959695983, 77.57780901437965 16.725077013543125, 77.5776919220886 16.72524471351927))"
1321969,Diseased,Groundnut,Telangana,Narayanpet,Narayanpet,2023-10-03 0:00:00,2024-02-12 0:00:00,58,21,Rice,Maize,Seed Drilling,Surface,Groundwater,4,50,11,Rabi,"POLYGON ((77.57715951651335 16.722948060400952, 77.57746866489087 16.72290931645476, 77.57771567254049 16.72288513388767, 77.57766558008008 16.72257076051541, 77.57761548761965 16.72236348136887, 77.57755503120191 16.722140656286335, 77.57727347702786 16.722164838853434, 77.57696601296048 16.72221838596629, 77.57677600707616 16.722239113880946, 77.57657736456072 16.722270205752924, 77.57630271969155 16.72234448078044, 77.57654800001497 16.72262258030205, 77.57686582803967 16.722971500198724, 77.57715951651335 16.722948060400952))"
1321975,Healthy,Red Gram,Telangana,Narayanpet,Narayanpet,2023-10-14 0:00:00,2024-08-04 0:00:00,71,93,Wheat,Sorghum,Broadcasting,Drip,Rainfed,1,24,8,Rabi,"POLYGON ((77.53045631315021 16.727166068614462, 77.5305541995253 16.727560989507086, 77.53061833197793 16.727925531869506, 77.53066558746936 16.728185437072344, 77.53085123404284 16.72814493236541, 77.53113139159913 16.728067298343788, 77.53137487918139 16.72800397732385, 77.53161744808234 16.727952535007468, 77.53179296847907 16.7279019041238, 77.53164107582806 16.727442850778523, 77.53151956170726 16.727108686946305, 77.53140817376318 16.72686228331245, 77.53128665964238 16.72659225193288, 77.5305845780555 16.726960169687544, 77.53046643932694 16.72702430214019, 77.53045631315021 16.727166068614462))"
1321976,Healthy,Cotton,Telangana,Narayanpet,Narayanpet,2023-10-30 0:00:00,2024-01-03 0:00:00,70,103,Maize,Sorghum,Seed Drilling,Sprinkler,Groundwater,6,60,11,Rabi,"POLYGON ((77.53380958623622 16.724759145220144, 77.53370421795837 16.72446019336204, 77.53363070520638 16.724251907231398, 77.5334542746016 16.724310717432992, 77.53315042189338 16.724425887411115, 77.53293233406247 16.724511652288438, 77.53276815558301 16.724582714615362, 77.53282941620968 16.72475424437001, 77.53289802811153 16.72493067497479, 77.53298134256379 16.725087502179036, 77.53311831504107 16.725437504559352, 77.53336474299431 16.725331223008066, 77.53362335393118 16.725217374707555, 77.53394681003995 16.725060547503308, 77.53380958623622 16.724759145220144))"
1321977,Healthy,Cotton,Telangana,Narayanpet,Narayanpet,2023-04-12 0:00:00,2024-03-19 0:00:00,90,107,Maize,Sorghum,Seed Drilling,Sprinkler,Canal,3,52,13,Rabi,"POLYGON ((77.5333651712093 16.72556705170676, 77.53342341631651 16.725731945889017, 77.53351327031851 16.725909830615922, 77.53383620952184 16.725811293794724, 77.53396996114142 16.72578415578495, 77.53418318836107 16.725751202487366, 77.53451078290762 16.725687234321477, 77.53482868530782 16.725640712019008, 77.53476859400047 16.725435238516432, 77.5346639188199 16.72517548899431, 77.53459219693693 16.724985522925895, 77.53399322229264 16.725284041033408, 77.5333651712093 16.72556705170676))"
1322032,Diseased,Cotton,Telangana,Narayanpet,Narayanpet,2023-10-10 0:00:00,2024-02-02 0:00:00,60,102,Sorghum,Maize,Seed Drilling,Sprinkler,Groundwater,4,42,15,Rabi,"POLYGON ((77.5347918346924 16.724288520456234, 77.53462030319561 16.723953893437898, 77.53446564364931 16.72368956621333, 77.53416571766138 16.72369846121706, 77.53383294550541 16.723745806048345, 77.53358830222308 16.72380485787511, 77.53352081442107 16.723827353809114, 77.53356255590916 16.72395822700753, 77.53366515040398 16.724256202657706, 77.53374296176938 16.72446567593653, 77.53382732152188 16.72473843913635, 77.53397354509292 16.725039322253675, 77.53426730632782 16.724921829772008, 77.53454357385635 16.72479114484412, 77.53492411226034 16.724588855958487, 77.5347918346924 16.724288520456234))"
1322034,Healthy,Cotton,Telangana,Narayanpet,Narayanpet,2023-07-12 0:00:00,2024-05-02 0:00:00,73,62,Sorghum,Maize,Broadcasting,Sprinkler,Canal,5,53,10,Rabi,"POLYGON ((77.52593334764242 16.722952876846914, 77.52609469996841 16.72341465008855, 77.52621770265786 16.72376968057854, 77.52656434660084 16.723713770265153, 77.52693894570051 16.723652268920432, 77.52721570175177 16.7236187227324, 77.52715699592272 16.72340346802587, 77.52702560668625 16.72303445995754, 77.52696700394154 16.722782374585297, 77.52685228471478 16.722444606151335, 77.52645252597408 16.722486538886372, 77.52585791051388 16.722650082706657, 77.52593334764242 16.722952876846914))"
1322054,Healthy,Groundnut,Telangana,Mahabubnagar,Koilkonda,2023-11-24 0:00:00,2024-02-07 0:00:00,78,38,Rice,Maize,Broadcasting,Surface,Rainfed,4,38,14,Rabi,"POLYGON ((77.7413930187526 16.80501606724405, 77.7415970401277 16.80534691271718, 77.74168710361761 16.80543513817668, 77.74184149817174 16.805550934092274, 77.74199589272587 16.805653863795026, 77.74213951081038 16.805782219585062, 77.74207860409415 16.805633645460556, 77.74196648423937 16.80542594802465, 77.74187598377466 16.805297895469344, 77.74176062483386 16.80518884210224, 77.74166137119192 16.80507488421705, 77.74150330057698 16.804905785419674, 77.7413930187526 16.80501606724405))"
1322058,Healthy,Groundnut,Telangana,Mahabubnagar,Koilkonda,2023-10-30 0:00:00,2024-01-05 0:00:00,75,36,Rice,Maize,Seed Drilling,Surface,Groundwater,1,38,11,Rabi,"POLYGON ((77.74159602820873 16.80579120636942, 77.74167582392693 16.80592953860362, 77.74176198989153 16.80605503249216, 77.74179551750422 16.806124679959694, 77.7418790012598 16.806205239901775, 77.74192694574594 16.806197216004698, 77.74197824299335 16.806172181443635, 77.74203456938267 16.806131099079842, 77.74212710559368 16.806054711536028, 77.74222165346146 16.805982175436533, 77.74215320368255 16.80584087206295, 77.74206464406485 16.805752312445254, 77.74200039493044 16.805696745626307, 77.74189273421874 16.805642915270447, 77.74176076302375 16.805536991021828, 77.74165310231204 16.80545190433032, 77.74157669793598 16.805385918732817, 77.74148987478138 16.805424120920843, 77.74140652455296 16.80546058664578, 77.74159602820873 16.80579120636942))"
1322060,Diseased,Groundnut,Telangana,Mahabubnagar,Koilkonda,2023-10-27 0:00:00,2024-01-05 0:00:00,72,32,Rice,Maize,Seed Drilling,Surface,Rainfed,2,43,15,Rabi,"POLYGON ((77.74171035736799 16.80640102288533, 77.74184451727194 16.806603257494974, 77.741907359067 16.80680320866106, 77.74198733953345 16.806990591468132, 77.7420353278133 16.807117417636334, 77.74209816960834 16.80721453677415, 77.74218309670687 16.807220741576447, 77.74228200316429 16.80716104409365, 77.74232793599367 16.80711996194401, 77.74232894182205 16.807015009849493, 77.74226792156696 16.80687892509002, 77.74221260100603 16.806756320341048, 77.74212878197432 16.80654930428923, 77.7420787457808 16.806466148123945, 77.74196677312779 16.806341607111925, 77.74177596258644 16.806142798523933, 77.74164228094968 16.806283335629235, 77.74171035736799 16.80640102288533))"
1322070,Healthy,Maize,Telangana,Adilabad,Inderavelly,2023-11-22 0:00:00,2024-04-14 0:00:00,71,117,Wheat,Soybean,Drilling,Sprinkler,Groundwater,5,48,20,Rabi,"POLYGON ((78.68561024639673 19.477708120294032, 78.68532487168247 19.477855940289913, 78.68585661305654 19.47854371388186, 78.68610092666084 19.478303506388553, 78.68561024639673 19.477708120294032))"
1322076,Healthy,Maize,Telangana,Adilabad,Inderavelly,2023-11-23 0:00:00,2024-04-22 0:00:00,81,222,Soybean,Wheat,Seed Drilling,Drip,Groundwater,3,60,25,Rabi,"POLYGON ((78.68620349076781 19.478288251531225, 78.68637699598855 19.478114746310478, 78.68634837657069 19.478048563906686, 78.6859119304484 19.477520893389975, 78.68567045411025 19.477689032469875, 78.68587240576744 19.477928818749717, 78.68598036468029 19.47806758144388, 78.6861040815711 19.47820918880877, 78.68620349076781 19.478288251531225))"
447901,Healthy,Maize,Telangana,Adilabad,Inderavelly,2023-05-12 0:00:00,2024-04-13 0:00:00,99,227,Wheat,Soybean,Drilling,Drip,Groundwater,5,60,25,Rabi,"POLYGON ((78.68524642689647 19.47790604564656, 78.68482496220808 19.47815509296242, 78.68545476455492 19.47895970736751, 78.68583073021445 19.478600504508094, 78.68524642689647 19.47790604564656))"
1322083,Healthy,Red Gram,Telangana,Adilabad,Inderavelly,2023-06-30 0:00:00,2023-12-27 0:00:00,78,75,Wheat,Sorghum,Drilling,Surface,Groundwater,1,50,12,Kharif,"POLYGON ((78.68316764577547 19.48219094774964, 78.68326161056757 19.482581255284522, 78.6836759850419 19.482519933444248, 78.6835683728988 19.482095634137185, 78.68316764577547 19.48219094774964))"
1322084,Healthy,Maize,Telangana,Adilabad,Inderavelly,2023-04-11 0:00:00,2024-10-03 0:00:00,81,162,Wheat,Soybean,Drilling,Sprinkler,Groundwater,2,55,24,Rabi,"POLYGON ((78.68328329069686 19.4826311765278, 78.68354507592304 19.483625403397447, 78.68360355985654 19.48386212408069, 78.68398788284816 19.483823134791685, 78.68384666740894 19.483386307001094, 78.68365656584501 19.48257872665092, 78.68328329069686 19.4826311765278))"
1322086,Healthy,Red Gram,Telangana,Adilabad,Inderavelly,2023-07-21 0:00:00,2024-01-01 0:00:00,80,96,Sorghum,Wheat,Drilling,Drip,Groundwater,3,20,8,Kharif,"POLYGON ((78.68370720005892 19.48256820697914, 78.68386644870043 19.48328863898493, 78.68470497429371 19.48311195138858, 78.68455108255148 19.482435226629185, 78.68438679724932 19.482459248668107, 78.68402101099491 19.482520251987804, 78.68370720005892 19.48256820697914))"
1322087,Healthy,Groundnut,Telangana,Mahabubnagar,Koilkonda,2023-10-23 0:00:00,2024-02-13 0:00:00,62,24,Maize,Rice,Drilling,Drip,Rainfed,4,25,14,Rabi,"POLYGON ((77.7413228958118 16.806984305912902, 77.7411331314543 16.807072012128554, 77.74089393268434 16.80708636405475, 77.7407918745425 16.80700184715603, 77.74072489888691 16.806954007402037, 77.74068024844985 16.80693168218351, 77.74052750319242 16.80699125921454, 77.74039037525654 16.807118357172374, 77.74026464670897 16.807257651301054, 77.74023533873772 16.807311210898515, 77.74031347700257 16.80742762096656, 77.74043626570447 16.807612601348666, 77.74069778969297 16.807480244695952, 77.74101831604472 16.80732237350778, 77.74105658784791 16.8073925384803, 77.74130500853062 16.80730996681144, 77.74149192960923 16.807207558098195, 77.74171996576992 16.807108689273278, 77.74167053135747 16.806981116595967, 77.74159239309263 16.80684238130939, 77.7413228958118 16.806984305912902))"
1322088,Healthy,Cotton,Telangana,Adilabad,Inderavelly,2023-10-31 0:00:00,2024-03-16 0:00:00,75,92,Maize,Sorghum,Seed Drilling,Drip,Canal,3,49,10,Rabi,"POLYGON ((78.68362719286192 19.482085907977808, 78.68372194468975 19.482487695814868, 78.68431136012077 19.48241784225668, 78.68419636040926 19.481996191632124, 78.68362719286192 19.482085907977808))"
1322089,Healthy,Groundnut,Telangana,Mahabubnagar,Koilkonda,2023-10-10 0:00:00,2024-02-27 0:00:00,60,34,Rice,Maize,Drilling,Drip,Rainfed,2,39,13,Rabi,"POLYGON ((77.74120274931192 16.80661349533721, 77.74108665382934 16.806266740857943, 77.74101106950074 16.805987307885545, 77.74085302954094 16.806017083530143, 77.74062398612094 16.806113281766542, 77.74063713848591 16.806301526640254, 77.74071102262056 16.806463718199144, 77.74072705565996 16.806646952935143, 77.74076599304136 16.806937838078543, 77.74091945213276 16.80704090761754, 77.74113602936268 16.80704164907165, 77.74130266159773 16.806965582849095, 77.74120274931192 16.80661349533721))"
1322094,Stressed,Cotton,Telangana,Mahabubnagar,Koilkonda,2023-10-25 0:00:00,2024-03-18 0:00:00,70,112,Sorghum,Maize,Drilling,Drip,Canal,5,58,10,Rabi,"POLYGON ((77.7410763502121 16.80748841715551, 77.74112362414598 16.807614551919723, 77.74117894470692 16.807752561871002, 77.74133433525158 16.807747297340146, 77.74151249356215 16.807669883312336, 77.74162384250627 16.807609436742673, 77.74168889969587 16.807474295191945, 77.74159202852223 16.807393101651247, 77.74148704237493 16.807258422452172, 77.74105967452275 16.807425976101413, 77.7410763502121 16.80748841715551))"
1322096,Pests,Maize,Telangana,Medak,Ramayampet,2023-12-15 0:00:00,2024-03-19 0:00:00,94,199,Wheat,Soybean,Broadcasting,Drip,Canal,5,48,25,Rabi,"POLYGON ((78.50195105548731 18.0994089935852, 78.50214919245326 18.099319548897714, 78.50235525489784 18.099261806124783, 78.50223976935197 18.098876854305228, 78.5017472574652 18.099058008102666, 78.50195105548731 18.0994089935852))"
1322098,Healthy,Cotton,Telangana,Mahabubnagar,Koilkonda,2023-11-23 0:00:00,2024-05-02 0:00:00,60,69,Sorghum,Maize,Drilling,Sprinkler,Groundwater,6,51,11,Rabi,"POLYGON ((77.7407287054576 16.807501105796987, 77.74047584399025 16.807634973632638, 77.74051055046617 16.80770934465244, 77.74061466989389 16.807831643662787, 77.74072374738961 16.807988649149046, 77.74083943564264 16.8081456546353, 77.74088901632251 16.808105990091402, 77.74103610567279 16.80796385880911, 77.74108899173132 16.807854781313395, 77.74116184562445 16.80775031519819, 77.74110719561577 16.807620970989454, 77.7410089597106 16.807364208030904, 77.7407287054576 16.807501105796987))"
1322100,Healthy,Cotton,Telangana,Mahabubnagar,Koilkonda,2023-04-10 0:00:00,2024-03-27 0:00:00,89,100,Maize,Sorghum,Drilling,Drip,Groundwater,3,59,12,Rabi,"POLYGON ((77.73999182671832 16.807531466767152, 77.73994824608259 16.80757151383783, 77.73975743356935 16.807664564384403, 77.73982103774046 16.807823574812094, 77.73987136781216 16.807954120410137, 77.7400483637593 16.807876578287992, 77.74017674995646 16.807820041247034, 77.74028393476328 16.80776350420608, 77.74042998878575 16.80767752078962, 77.74023210914238 16.80739719129488, 77.73999182671832 16.807531466767152))"
1322103,Healthy,Groundnut,Telangana,Mahabubnagar,Koilkonda,2023-10-01 0:00:00,2024-02-17 0:00:00,78,30,Maize,Rice,Drilling,Surface,Rainfed,2,36,13,Rabi,"POLYGON ((77.73970704874759 16.80684060096616, 77.7396682808815 16.806803595275802, 77.73952703922987 16.806687956925664, 77.73946333676577 16.80660771814378, 77.73926298046328 16.806368337870158, 77.73910614682319 16.80621679075726, 77.738982794522 16.80628022908359, 77.7390850007144 16.806424727493564, 77.73921120911837 16.806634357423135, 77.73934051619545 16.806817692681655, 77.73949558765982 16.80704148899954, 77.73962963372469 16.806968792394965, 77.73975462749233 16.80687760665652, 77.73970704874759 16.80684060096616))"
1322104,Healthy,Groundnut,Telangana,Mahabubnagar,Koilkonda,2023-11-01 0:00:00,2024-02-14 0:00:00,69,38,Maize,Rice,Broadcasting,Surface,Groundwater,2,39,15,Rabi,"POLYGON ((77.73844152242648 16.806664975548074, 77.7383338292936 16.806501512757105, 77.73819728978584 16.806309203591262, 77.7380972890196 16.806418819815793, 77.7379819035201 16.806528436040328, 77.73795023560524 16.80659359611466, 77.73776113986969 16.806733532538658, 77.73771074759627 16.806807284330798, 77.73784728710402 16.806986131855034, 77.73798382661177 16.807213056670733, 77.73826844417721 16.80706882479635, 77.73858767739252 16.80691882364699, 77.73844152242648 16.806664975548074))"
1322105,Healthy,Groundnut,Telangana,Mahabubnagar,Koilkonda,2023-10-23 0:00:00,2024-01-21 0:00:00,55,20,Rice,Maize,Seed Drilling,Surface,Groundwater,1,38,12,Rabi,"POLYGON ((77.7408557010722 16.805980507855363, 77.74100318505363 16.805939157206364, 77.74112161248922 16.80589583818463, 77.74107348115693 16.80578891651501, 77.7410252387331 16.80570345850708, 77.74098664479403 16.80559319010975, 77.7409135919808 16.805418139028994, 77.74066962315172 16.80547602993759, 77.74057589501399 16.805485678422357, 77.74038430367364 16.805644189243516, 77.74046424826169 16.805757214350773, 77.74053867942989 16.805933643786496, 77.74062000237292 16.80606596586329, 77.7408557010722 16.805980507855363))"
1322140,Healthy,Maize,Telangana,Adilabad,Inderavelly,2023-11-17 0:00:00,2024-10-04 0:00:00,86,115,Wheat,Soybean,Broadcasting,Drip,Rainfed,2,43,25,Rabi,"POLYGON ((78.68041166003596 19.48595129220834, 78.68056431412697 19.486609002417243, 78.68107058107853 19.48648573454907, 78.68095524609089 19.485827988261082, 78.68041166003596 19.48595129220834))"
1322141,Healthy,Bengal Gram,Telangana,Adilabad,Inderavelly,2023-03-10 0:00:00,2024-02-14 0:00:00,77,33,Wheat,Mustard,Drilling,Drip,Canal,2,39,8,Rabi,"POLYGON ((78.68068031966686 19.487078999812535, 78.68114042109023 19.486985985747634, 78.68104720525946 19.486510221832138, 78.68057991551039 19.486620385995774, 78.68068031966686 19.487078999812535))"
1322147,Healthy,Bengal Gram,Telangana,Adilabad,Inderavelly,2023-11-13 0:00:00,2024-06-02 0:00:00,51,43,Wheat,Mustard,Seed Drilling,Sprinkler,Groundwater,2,36,11,Rabi,"POLYGON ((78.68113469211443 19.486563177560882, 78.68122279644012 19.486998401835613, 78.68213709443808 19.486830568272563, 78.6820375174284 19.486382379110353, 78.68113469211443 19.486563177560882))"
1322162,Healthy,Bengal Gram,Telangana,Adilabad,Inderavelly,2023-10-29 0:00:00,2024-03-04 0:00:00,79,31,Mustard,Wheat,Broadcasting,Drip,Canal,3,35,9,Rabi,"POLYGON ((78.68100548865377 19.485881863866826, 78.68111973978422 19.4865102450844, 78.68229081387152 19.486239997218103, 78.68201617173098 19.485541307612547, 78.68100548865377 19.485881863866826))"
1322166,Healthy,Maize,Telangana,Adilabad,Inderavelly,2023-12-21 0:00:00,2024-04-04 0:00:00,89,214,Soybean,Wheat,Drilling,Drip,Rainfed,4,47,20,Rabi,"POLYGON ((78.68068630781265 19.487183778460135, 78.68083191361963 19.488106662324977, 78.68121734075577 19.488065978349496, 78.68114802137809 19.48708991981495, 78.68068630781265 19.487183778460135))"
1322167,Healthy,Bengal Gram,Telangana,Adilabad,Inderavelly,2023-11-29 0:00:00,2024-02-21 0:00:00,62,34,Mustard,Wheat,Drilling,Sprinkler,Groundwater,3,25,8,Rabi,"POLYGON ((78.68218831970265 19.487111126933257, 78.68127522427633 19.48732243776441, 78.68138305842876 19.488045224200608, 78.68233256042004 19.487874231034027, 78.68218831970265 19.487111126933257))"
1322169,Healthy,Maize,Telangana,Adilabad,Inderavelly,2023-11-20 0:00:00,2024-04-29 0:00:00,93,117,Wheat,Soybean,Broadcasting,Drip,Groundwater,2,50,23,Rabi,"POLYGON ((78.68209346891479 19.48637331887378, 78.68228361010551 19.487348923725435, 78.68259118968939 19.48726056025458, 78.68229472122799 19.48631921878959, 78.68209346891479 19.48637331887378))"
1322170,Healthy,Cotton,Telangana,Adilabad,Inderavelly,2023-12-13 0:00:00,2024-02-20 0:00:00,66,116,Maize,Sorghum,Drilling,Drip,Groundwater,2,40,13,Rabi,"POLYGON ((78.68037716917587 19.485959638401678, 78.6800534416144 19.486032538883077, 78.68028573467377 19.486431638128686, 78.68012107908726 19.486539150636794, 78.68028972297907 19.48713304784518, 78.6806521564722 19.48710080866999, 78.68037716917587 19.485959638401678))"
1322177,Healthy,Cotton,Telangana,Adilabad,Inderavelly,2023-12-16 0:00:00,2024-03-03 0:00:00,90,96,Sorghum,Maize,Broadcasting,Sprinkler,Canal,5,41,12,Rabi,"POLYGON ((78.68424157612861 19.481983383753207, 78.68434853959904 19.482375583144798, 78.68519195271074 19.48223296518422, 78.6850911365662 19.48181617648908, 78.68424157612861 19.481983383753207))"
1322245,Healthy,Red Gram,Telangana,Adilabad,Inderavelly,2023-07-06 0:00:00,2023-12-29 0:00:00,58,114,Wheat,Sorghum,Seed Drilling,Surface,Groundwater,1,35,9,Kharif,"POLYGON ((78.58822469602538 19.51912621868896, 78.58850722222131 19.520401867270543, 78.58901234481401 19.52028200767227, 78.58881257881688 19.519020628090484, 78.58822469602538 19.51912621868896))"
1322251,Pests,Red Gram,Telangana,Adilabad,Inderavelly,2023-07-30 0:00:00,2023-12-20 0:00:00,78,73,Wheat,Sorghum,Seed Drilling,Drip,Groundwater,1,27,10,Kharif,"POLYGON ((78.58901046216488 19.519247977864737, 78.58920156955719 19.520566356080888, 78.58960503352965 19.520460328165804, 78.58938999474049 19.51920247276786, 78.58901046216488 19.519247977864737))"
1322266,Healthy,Chillies,Telangana,Mahabubabad,Kuravi,2023-10-02 0:00:00,2024-09-01 0:00:00,64,50,Tomato,Onion,Drilling,Drip,Rainfed,3,58,10,Rabi,"POLYGON ((80.03469966351986 17.534090341193934, 80.03531292907883 17.533549035016836, 80.03496438496141 17.53299255755972, 80.03484120387613 17.533221488444628, 80.0346436493054 17.533384180444052, 80.03455533079143 17.533749075357047, 80.0343577762207 17.533930360727837, 80.03469966351986 17.534090341193934))"
1322273,Healthy,Chillies,Telangana,Mahabubabad,Kuravi,2024-02-15 0:00:00,2024-06-30 0:00:00,41,96,Tomato,Onion,Seed Drilling,Drip,Groundwater,5,41,7,Rabi,"POLYGON ((80.05244810301716 17.525943169431432, 80.05285838206669 17.52705149269718, 80.05324871699575 17.526971716215325, 80.05317178967397 17.52573802990667, 80.05244810301716 17.525943169431432))"
1322275,Healthy,Cotton,Telangana,Adilabad,Ichoda,2023-11-25 0:00:00,2024-05-03 0:00:00,88,96,Maize,Sorghum,Seed Drilling,Sprinkler,Canal,6,43,13,Rabi,"POLYGON ((78.44880951385603 19.405095717357614, 78.44976115309892 19.407563219110273, 78.44996656156937 19.407438413963668, 78.4490513238276 19.405054115642077, 78.44880951385603 19.405095717357614))"
1322280,Healthy,Cotton,Telangana,Adilabad,Ichoda,2023-11-29 0:00:00,2024-03-16 0:00:00,75,119,Sorghum,Maize,Broadcasting,Drip,Groundwater,3,60,10,Rabi,"POLYGON ((78.44944795759332 19.40795287529727, 78.44957083973777 19.408218643656184, 78.45026240901582 19.407787127288483, 78.45065391724347 19.407444200373753, 78.45107400271404 19.40712985070192, 78.45098541326105 19.406901232758763, 78.45020096794362 19.407365612955793, 78.44981946175096 19.407642812211865, 78.44944795759332 19.40795287529727))"
1322289,Pests,Chillies,Telangana,Mahabubabad,Kuravi,2024-03-25 0:00:00,2024-09-04 0:00:00,63,89,Onion,Tomato,Broadcasting,Sprinkler,Groundwater,2,60,6,Rabi,"POLYGON ((80.04827140900335 17.52707786447889, 80.0483329903479 17.52743589555189, 80.04838168257385 17.52795217635915, 80.04842321417833 17.528407591884, 80.04864948981646 17.528417616754044, 80.04857501935325 17.52789059501459, 80.04839170744387 17.52704922199305, 80.04827140900335 17.52707786447889))"
1322296,Diseased,Maize,Telangana,Mahabubabad,Kuravi,2023-11-23 0:00:00,2024-01-04 0:00:00,93,100,Soybean,Wheat,Broadcasting,Sprinkler,Rainfed,2,52,22,Rabi,"POLYGON ((80.04870263098125 17.528376611811066, 80.04990590005072 17.528059853799615, 80.04974135043437 17.52740371220447, 80.048871294338 17.527656707239586, 80.04883427067432 17.52750655571468, 80.04854630884573 17.527555920599582, 80.04870263098125 17.528376611811066))"
